"This worksheet includes one table, with columns A through AV. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by School, such as county, district, and school codes and names. The table also includes basic information about the school such as address, grade levels, and contacts."
New Jersey School Directory
Public Schools
County Code,County Name,District Code,District Name,School Code,School Name,Princ. Title,Princ. First Name,Princ. Last Name,Princ. Title 2,Princ. Email,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing City,Mailing State,Mailing Zip,HIB Title1,HIB First Nname,HIB Last Name,HIB Title2,Homeless Liaison Title1,Homeless Liaison First Name,Homeless Liaison Last Name,Homeless Liaison Title2,Phone,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Post Grad,Adult Ed.,NCES Code
"=""03""",BERGEN,"=""5410""",Waldwick School District,"=""030""",Waldwick High School,Mr.,Kevin,Carroll,School Principal,carrollk@waldwickschools.org,155 WYCKOFF AVENUE," ",WALDWICK,NJ,"=""07463""",155 WYCKOFF AVENUE," ",WALDWICK,NJ,"=""07463""",Ms.,Andrea,Hused,Anti-Bullying Specialist,,,,,"=""201-652-9000""",,,,,,,,,,,1,1,1,1,,,"=""00888"""
"=""03""",BERGEN,"=""5410""",Waldwick School District,"=""070""",Waldwick Middle School,Mr.,Michael,Meyers,School Principal,meyersm@waldwickschools.org,155 WYCKOFF AVENUE," ",WALDWICK,NJ,"=""07463""",155 WYCKOFF AVENUE," ",WALDWICK,NJ,"=""07463""",Ms.,Andrea,Hused,Anti-Bullying Specialist,,,,,"=""201-652-9000""",,,,,,,,1,1,1,,,,,,,"=""00537"""
"=""03""",BERGEN,"=""5430""",Wallington Boro School District,"=""055""",Frank W. Gavlak Elementary School,Mr.,Alessandro,Barchi,School Principal,barchi@wboe.org,106 KING ST," ",WALLINGTON,NJ,"=""07057""",106 KING ST," ",WALLINGTON,NJ,"=""07057""",Mrs.,Maria,Mangieri,Anti-Bullying Specialist,,,,,"=""973-777-4420""",,,,,1,1,1,1,,,,,,,,,"=""00900"""
"=""03""",BERGEN,"=""5430""",Wallington Boro School District,"=""060""",Jefferson (Annex) Elementary School,Mr.,Michael,Luterzo,School Principal,luterzo@wboe.org,6 Bond Street," ",WALLINGTON,NJ,"=""07057""",6 Bond Street," ",WALLINGTON,NJ,"=""07057""",Ms.,Natalie,Cantatore,Anti-Bullying Specialist,,,,,"=""973-836-4700""",,1,1,1,,,,,,,,,,,,,"=""00902"""
"=""03""",BERGEN,"=""5430""",Wallington Boro School District,"=""050""",Wallington Junior Senior High School,Mr.,Fred,Fromfield,School Principal,fromfield@wboe.org,234 MAIN AVE," ",WALLINGTON,NJ,"=""07057-1523""",234 MAIN AVE," ",WALLINGTON,NJ,"=""07057-1523""",Ms.,Jaclynn,Schwartzer,Anti-Bullying Specialist,,,,,"=""973-777-0808""",,,,,,,,,1,1,1,1,1,1,,,"=""00898"""
"=""03""",BERGEN,"=""5755""",Westwood Regional School District,"=""060""",Berkeley Elementary,Mr.,Michael,Fiorello,School Principal,michael.fiorello@wwrsd.org,47 BERKELEY AVE," ",WESTWOOD,NJ,"=""07675-2401""",47 BERKELEY AVE," ",WESTWOOD,NJ,"=""07675-2401""",Ms.,Sandra,Massaro,Anti-Bullying Specialist,,,,,"=""201-664-7760""",,1,1,1,1,1,1,,,,,,,,,,"=""00910"""
"=""03""",BERGEN,"=""5755""",Westwood Regional School District,"=""070""",Brookside Elementary School,Ms.,Christina,Lam,School Principal,christina.lam@wwrsd.org,20 LAKE DRIVE," ",WESTWOOD,NJ,"=""07675-2935""",20 LAKE DRIVE," ",WESTWOOD,NJ,"=""07675-2935""",Ms.,Nicole,James,Anti-Bullying Specialist,,,,,"=""201-664-9000""",,1,1,1,1,1,1,,,,,,,,,,"=""00916"""
"=""03""",BERGEN,"=""5755""",Westwood Regional School District,"=""065""",Jessie F. George Elementary,Ms.,Christina,Scaduto,School Principal,christina.scaduto@wwrsd.org,1 PALM STREET," ",TOWNSHIP OF WASHINGTON,NJ,"=""07676""",1 PALM STREET," ",TOWNSHIP OF WASHINGTON,NJ,"=""07676""",Mrs.,Jenny,Sparno,Anti-Bullying Specialist,,,,,"=""201-664-3033""",,1,1,1,1,1,1,,,,,,,,,,"=""00914"""
"=""03""",BERGEN,"=""5755""",Westwood Regional School District,"=""080""",Washington Elementary School,Mrs.,Melissa,Palianto,School Principal,melissa.palianto@wwrsd.org,600 SCHOOL STREET," ",TOWNSHIP OF WASHINGTON,NJ,"=""07676""",600 SCHOOL STREET," ",TOWNSHIP OF WASHINGTON,NJ,"=""07676""",Ms.,Christina,Santagato,Anti-Bullying Specialist,,,,,"=""201-664-6440""",,1,1,1,1,1,1,,,,,,,,,,"=""00918"""
"=""03""",BERGEN,"=""5755""",Westwood Regional School District,"=""050""",Westwood Regional High School,Mr.,Frank,Connelly,School Principal,frank.connelly@wwrsd.org,701 RIDGEWOOD ROAD," ",TOWNSHIP OF WASHINGTON,NJ,"=""07676""",701 RIDGEWOOD ROAD," ",TOWNSHIP OF WASHINGTON,NJ,"=""07676""",Ms.,Amelia,Rodgers,Anti-Bullying Specialist,,,,,"=""201-664-0880""",1,,,,,,,,,,1,1,1,1,,,"=""00906"""
"=""03""",BERGEN,"=""5755""",Westwood Regional School District,"=""062""",Westwood Regional Middle School,Mrs.,Luisa,Tamburri,Interim Principal,luisa.tamburri@wwrsd.org,23 THIRD AVENUE," ",WESTWOOD,NJ,"=""07675-3331""",23 THIRD AVENUE," ",WESTWOOD,NJ,"=""07675-3331""",Mrs.,Christie,Androulakis,Anti-Bullying Specialist,,,,,"=""201-664-5560""",,,,,,,,1,1,1,,,,,,,"=""00912"""
"=""03""",BERGEN,"=""5830""",Wood-Ridge School District,"=""060""",Catherine E. Doyle Elementary School,Ms.,Lara,Schmitt,School Principal,lschmitt@wood-ridgeschools.org,250 WOOD  RIDGE AVE," ",WOOD  RIDGE,NJ,"=""07075-1510""",250 WOOD  RIDGE AVE," ",WOOD  RIDGE,NJ,"=""07075-1510""",Ms.,Julia,Bracco,Anti-Bullying Specialist,,,,,"=""201-933-6777""",1,1,1,1,1,1,,,,,,,,,,,"=""00924"""
"=""03""",BERGEN,"=""5830""",Wood-Ridge School District,"=""300""",Wood-Ridge Intermediate School,Ms.,Ryan Ann,Guglielmotti,School Principal,rguglielmotti@wood-ridgeschools.org,151 FIRST STREET," ",WOOD-RIDGE,NJ,"=""07075""",151 FIRST STREET," ",WOOD-RIDGE,NJ,"=""07075""",Mr.,Joseph,LaBelle,Anti-Bullying Specialist,,,,,"=""201-933-6777""",,,,,,,1,1,,,,,,,,,"="""""
"=""03""",BERGEN,"=""5830""",Wood-Ridge School District,"=""050""",Wood-Ridge Jr/Sr High School,Mrs.,Sivlia,Ruiz,School Principal,sruiz@wood-ridgeschools.org,258 HACKENSACK ST," ",WOOD  RIDGE,NJ,"=""07075-1207""",258 HACKENSACK ST," ",WOOD  RIDGE,NJ,"=""07075-1207""",Mr.,Marc,Sinclair,Anti-Bullying Specialist,,,,,"=""201-933-6777""",,,,,,,,,1,1,1,1,1,1,,,"=""00922"""
"=""03""",BERGEN,"=""5880""",Woodcliff Lake School District,"=""030""",Dorchester Elementary School,Mrs.,Stefanie,Marsich,School Principal,smarsich@woodcliff-lake.com,100 DORCHESTER ROAD," ",WOODCLIFF LAKE,NJ,"=""07677""",100 DORCHESTER ROAD," ",WOODCLIFF LAKE,NJ,"=""07677""",Mrs.,Stefanie,Marsich,Anti-Bullying Specialist,,,,,"=""201-930-5600""",1,1,1,1,1,1,1,,,,,,,,,,"=""00934"""
"=""03""",BERGEN,"=""5880""",Woodcliff Lake School District,"=""050""",Woodcliff Middle School,Mr.,Michael,Andriulli,School Principal,mandriulli@woodcliff-lake.com,134 WOODCLIFF AVE," ",WOODCLIFF LAKE,NJ,"=""07677-8245""",134 WOODCLIFF AVE," ",WOODCLIFF LAKE,NJ,"=""07677-8245""",Ms.,Courtney,Deloughery,Anti-Bullying Specialist,,,,,"=""201-930-5600""",,,,,,,,1,1,1,,,,,,,"=""00936"""
"=""03""",BERGEN,"=""5920""",Wyckoff Township Public School District,"=""010""",Abraham Lincoln Elementary School,Mr.,Patrick,Lee,School Principal,plee@wyckoffschools.org,325 MASON AVE," ",WYCKOFF,NJ,"=""07481-2822""",325 MASON AVE," ",WYCKOFF,NJ,"=""07481-2822""",Ms.,Lynn,Soriano,Anti-Bullying Specialist,,,,,"=""201-848-5720""",,1,1,1,1,1,1,,,,,,,,,,"=""00940"""
"=""03""",BERGEN,"=""5920""",Wyckoff Township Public School District,"=""020""",Calvin Coolidge Elementary School,Mr.,Robert,Famularo,School Principal,rfamularo@wyckoffschools.org,420 GRANDVIEW AVE," ",WYCKOFF,NJ,"=""07481-2517""",420 GRANDVIEW AVE," ",WYCKOFF,NJ,"=""07481-2517""",Mrs.,Anne,Mapes,Anti-Bullying Specialist,,,,,"=""201-848-5710""",,1,1,1,1,1,1,,,,,,,,,,"=""00942"""
"=""03""",BERGEN,"=""5920""",Wyckoff Township Public School District,"=""025""",Dwight D. Eisenhower Middle School,Mr.,Brian,Faehndrich,School Principal,bfaehndrich@wyckoffschools.org,344 CALVIN CT," ",WYCKOFF,NJ,"=""07481-2227""",344 CALVIN CT," ",WYCKOFF,NJ,"=""07481-2227""",Mrs.,Susan,Dobson,Anti-Bullying Specialist,,,,,"=""201-848-5750""",,,,,,,,1,1,1,,,,,,,"=""00944"""
"=""03""",BERGEN,"=""5920""",Wyckoff Township Public School District,"=""030""",George Washington Elementary School,Mr.,Scott,Blake,School Principal,sblake@wyckoffschools.org,270 WOODLAND AVE," ",WYCKOFF,NJ,"=""07481-1935""",270 WOODLAND AVE," ",WYCKOFF,NJ,"=""07481-1935""",Ms.,Ashley,Gonzalez,Anti-Bullying Specialist,,,,,"=""201-848-5740""",,1,1,1,1,1,1,,,,,,,,,,"=""00946"""
"=""03""",BERGEN,"=""5920""",Wyckoff Township Public School District,"=""050""",Sicomac Elementary School,Mr.,Keith,Dunbar,School Principal,kdunbar@wyckoffschools.org,356 SICOMAC AVE," ",WYCKOFF,NJ,"=""07481-2129""",356 SICOMAC AVE," ",WYCKOFF,NJ,"=""07481-2129""",Ms.,Kristina,Boele,Anti-Bullying Specialist,,,,,"=""201-848-5730""",1,1,1,1,1,1,1,,,,,,,,,,"=""00948"""
"=""05""",BURLINGTON,"=""0380""",Beverly City School District,"=""025""",Beverly City School District,Dr.,Elizabeth,Giacobbe,School Principal,egiacobbe@beverlycityschool.org,601 BENTLEY AVE," ",BEVERLY,NJ,"=""08010""",601 BENTLEY AVE," ",BEVERLY,NJ,"=""08010""",Mrs.,Chelsea,Light,Anti-Bullying Specialist,,,,,"=""609-387-2200""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""00952"""
"=""05""",BURLINGTON,"=""0475""",Bordentown Regional School District,"=""050""",Bordentown Regional High School,Mr.,Robert,Walder,School Principal,rwalder@bordentown.k12.nj.us,318 WARD AVE," ",BORDENTOWN,NJ,"=""08505-9615""",318 WARD AVE," ",BORDENTOWN,NJ,"=""08505-9615""",Ms.,Michelle,Leusner,Anti-Bullying Specialist,Ms.,Tina,Zack,School Homeless Liaison,"=""609-298-0025""",,,,,,,,,,,1,1,1,1,1,,"=""00960"""
"=""05""",BURLINGTON,"=""0475""",Bordentown Regional School District,"=""055""",Bordentown Regional Middle School,Mr.,Joseph,Sprague,School Principal,jsprague@bordentown.k12.nj.us,50 DUNNS MILL ROAD," ",BORDENTOWN,NJ,"=""08505""",50 DUNNS MILL ROAD," ",BORDENTOWN,NJ,"=""08505""",Mr.,Michael,McQuarrie,Anti-Bullying Specialist,,,,,"=""609-298-0674""",,,,,,,,1,1,1,,,,,,,"=""00801"""
"=""05""",BURLINGTON,"=""0475""",Bordentown Regional School District,"=""060""",Clara Barton Elementary,Ms.,Heather,Wawrzyniak,School Principal,hwawrzyniak@bordentown.k12.nj.us,100 CROSSWICKS ST," ",BORDENTOWN,NJ,"=""08505-1739""",100 CROSSWICKS ST," ",BORDENTOWN,NJ,"=""08505-1739""",Ms.,Marina,Hannen,Anti-Bullying Specialist,,,,,"=""609-298-0676""",,,,1,1,,,,,,,,,,,,"=""05925"""
"=""05""",BURLINGTON,"=""0475""",Bordentown Regional School District,"=""090""",Mac Farland Intermediate,Mr.,Daniel,Riether,School Principal,driether@bordentown.k12.nj.us,87 CROSSWICKS ST," ",BORDENTOWN,NJ,"=""08505-1767""",87 CROSSWICKS ST," ",BORDENTOWN,NJ,"=""08505-1767""",Ms.,Katerina,Devito,Anti-Bullying Specialist,,,,,"=""609-291-7192""",,,,,,1,1,,,,,,,,,,"=""05926"""
"=""05""",BURLINGTON,"=""0475""",Bordentown Regional School District,"=""100""",Peter Muschal Elementary,Mr.,James,Lymper,School Principal,jlymper@bordentown.k12.nj.us,323 WARD AVE," ",BORDENTOWN,NJ,"=""08505-2326""",323 WARD AVE," ",BORDENTOWN,NJ,"=""08505-2326""",Ms.,Margaret,Muha,Anti-Bullying Specialist,,,,,"=""609-298-2600""",1,1,1,,,,,,,,,,,,,,"=""05927"""
"=""05""",BURLINGTON,"=""0600""",Burlington City Public School District,"=""020""",Burlington City High School,Mr.,Juan,Arbelaez,School Principal,jarbelaez@burlington-nj.net,100 Blue Devil Way," ",BURLINGTON,NJ,"=""08016""",100 Blue Devil Way," ",BURLINGTON,NJ,"=""08016""",Mrs.,Megan,DeMaise,Anti-Bullying Specialist,,,,,"=""609-387-5800""",,,,,,,,,1,1,1,1,1,1,,,"=""00966"""
"=""05""",BURLINGTON,"=""0600""",Burlington City Public School District,"=""040""",Captain James Lawrence Elementary School,Mrs.,Marilyn,Dunham,Director,mdunham@burlington-nj.net,315 BARCLAY ST," ",BURLINGTON,NJ,"=""08016""",315 BARCLAY ST," ",BURLINGTON,NJ,"=""08016""",Mr.,Thomas,LaMare,Anti-Bullying Specialist,,,,,"=""609-387-5859""",,1,1,1,,,,,,,,,,,,,"=""00968"""
"=""05""",BURLINGTON,"=""0600""",Burlington City Public School District,"=""080""",Samuel Smith Elementary School,Mrs.,Marilyn,Dunham,Director,mdunham@burlington-nj.net,250 FARNER AVENUE," ",BURLINGTON,NJ,"=""08016""",250 FARNER AVENUE," ",BURLINGTON,NJ,"=""08016""",Ms.,Karen,Breisacher,Anti-Bullying Specialist,,,,,"=""609-387-5854""",1,1,1,1,,,,,,,,,,,,,"=""00974"""
"=""05""",BURLINGTON,"=""0600""",Burlington City Public School District,"=""085""",Wilbur Watts Intermediate School,Mr.,Robert,Shappell,School Principal,rshappell@burlington-nj.net,550 HIGH STREET," ",BURLINGTON,NJ,"=""08016""",550 HIGH STREET," ",BURLINGTON,NJ,"=""08016""",Ms.,Laura,Bates,Anti-Bullying Specialist,,,,,"=""609-387-5834""",,,,,1,1,1,1,,,,,,,,,"=""00976"""
"=""05""",BURLINGTON,"=""0610""",Burlington County Institute of Technology School District,"=""060""",Burlington County Institute of Technology - Evening,Mr.,Andrew,McAlpin,School Principal,amcalpin@burlcoschools.org,695 Woodlane Road," ",Westampton,NJ,"=""08060""",695 Woodlane Road," ",Westampton,NJ,"=""08060""",Mr.,Jaime,Mungo,Anti-Bullying Specialist,,,,,"=""609-267-4226""",,,,,,,,,,,,,,,1,1,"="""""
"=""05""",BURLINGTON,"=""0610""",Burlington County Institute of Technology School District,"=""040""",Burlington County Institute of Technology - Medford,Mr.,Michael,Parker,School Principal,mparker@burlcoschools.org,10 Hawkin Road," ",Medford,NJ,"=""08055-9412""",10 Hawkin Road," ",Medford,NJ,"=""08055-9412""",Mr.,Jeff,Pensabene,Anti-Bullying Specialist,,,,,"=""609-654-0200""",,,,,,,,,,,1,1,1,1,,,"=""00998"""
"=""05""",BURLINGTON,"=""0610""",Burlington County Institute of Technology School District,"=""030""",Burlington County Institute of Technology - Westampton,Mr.,Joseph,Venuto,School Principal,jvenuto@burlcoschools.org,695 Woodlane Road," ",Westampton,NJ,"=""08060-9614""",695 Woodlane Road," ",Westampton,NJ,"=""08060-9614""",Ms.,Colleen,Cech Stevens,Anti-Bullying Specialist,,,,,"=""609-267-4226""",,,,,,,,,,,1,1,1,1,,,"=""00996"""
"=""05""",BURLINGTON,"=""0605""",Burlington County Special Services School District,"=""011""",Burlington County Alternative High School,Mrs.,LaGreta,Brown,School Principal,lbrown@burlcoschools.org,1020 Briggs Road," ",Mt. Laurel,NJ,"=""08054""",20 Pioneer Blvd," ",Westampton,NJ,"=""08060-3824""",Ms.,James,Codianni,Anti-Bullying Specialist,,,,,"=""609-261-5600""",,,,,,,,1,1,1,1,1,1,1,,,"="""""
"=""05""",BURLINGTON,"=""0605""",Burlington County Special Services School District,"=""030""",Westampton Campus,Mr.,Dennis,Leigh,School Principal,dleigh@burlcoschools.org,20 PIONEER BLVD," ",WESTAMPTON,NJ,"=""08060-3824""",20 PIONEER BLVD," ",WESTAMPTON,NJ,"=""08060-3824""",Ms.,Jennifer,Moses,Anti-Bullying Specialist,,,,,"=""609-261-5600""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"=""00982"""
"=""05""",BURLINGTON,"=""0620""",Burlington Township School District,"=""030""",B. Bernice Young Elementary School,Ms.,Casey,Kocsis,School Principal,ckocsis@burltwpsch.org,1203 Neck Rd," ",BURLINGTON,NJ,"=""08016""",1203 Neck Rd," ",BURLINGTON,NJ,"=""08016""",Mrs.,Catherine,Grau,Anti-Bullying Specialist,,,,,"=""609-386-3520""",1,1,1,,,,,,,,,,,,,,"=""01010"""
"=""05""",BURLINGTON,"=""0620""",Burlington Township School District,"=""010""",Burlington Township High School,Dr.,Phillip,Brownridge,School Principal,pbrownridge@burltwpsch.org,610 FOUNTAIN AVENUE," ",BURLINGTON,NJ,"=""08016""",610 FOUNTAIN AVENUE," ",BURLINGTON,NJ,"=""08016""",Mr.,Troy,Scott,Anti-Bullying Specialist,,,,,"=""609-387-1713""",,,,,,,,,,,1,1,1,1,1,,"=""01004"""
"=""05""",BURLINGTON,"=""0620""",Burlington Township School District,"=""051""",Burlington Township Middle School at Springside,Mr.,Matthew,Andris,School Principal,mandris@burltwpsch.org,1600 BURLINGTON BY  PASS," ",BURLINGTON,NJ,"=""08016""",1600 BURLINGTON BY  PASS," ",BURLINGTON,NJ,"=""08016""",Dr.,Lana,Garris-Sha,Anti-Bullying Specialist,,,,,"=""609-699-4021""",,,,,,,,1,1,1,,,,,,,"=""02939"""
"=""05""",BURLINGTON,"=""0620""",Burlington Township School District,"=""037""",Fountain Woods Elementary School,Ms.,April,Gittens,School Principal,agittens@burltwpsch.org,601 FOUNTAIN AVENUE," ",BURLINGTON,NJ,"=""08016""",601 FOUNTAIN AVENUE," ",BURLINGTON,NJ,"=""08016""",Ms.,Tina,Dietrich,Anti-Bullying Specialist,,,,,"=""609-387-1799""",,,,1,1,1,1,,,,,,,,,,"=""00260"""
"=""05""",BURLINGTON,"=""0830""",Chesterfield Township School District,"=""025""",Chesterfield Township Elementary School,Mrs.,Coletta,Graham,School Principal,cgraham@chesterfieldschool.com,30 Saddle Way," ",Chesterfield,NJ,"=""08515""",30 Saddle Way," ",Chesterfield,NJ,"=""08515""",Mrs.,Danielle,Christiansen,Anti-Bullying Specialist,,,,,"=""609-298-6900""",1,1,1,1,1,1,1,1,,,,,,,,,"=""01016"""
"=""05""",BURLINGTON,"=""0840""",Cinnaminson Township School District,"=""030""",Cinnaminson High School,Mr.,Ryan,Gorman,School Principal,gormanr@cinnaminson.com,1197 RIVERTON ROAD," ",CINNAMINSON,NJ,"=""08077""",1197 RIVERTON ROAD," ",CINNAMINSON,NJ,"=""08077""",Mr.,Anthony,Faltz,Anti-Bullying Specialist,,,,,"=""856-829-7770""",,,,,,,,,,,1,1,1,1,,,"=""01020"""
"=""05""",BURLINGTON,"=""0840""",Cinnaminson Township School District,"=""300""",Cinnaminson Memorial School,,Sherry,Spier,Director,spiers@cinnaminson.com,2195 Riverton Road," ",Cinnaminson,NJ,"=""08077-0224""",2195 Riverton Road," ",Cinnaminson,NJ,"=""08077-0224""",,Devon,Miller,Anti-Bullying Specialist,,,,,"=""856-829-7600""",1,,,,,,,,,,,,,,,,"=""03526"""
"=""05""",BURLINGTON,"=""0840""",Cinnaminson Township School District,"=""053""",Cinnaminson Middle School,Mrs.,Kerry,DiSimone,School Principal,disimonek@cinnaminson.com,312 N  FORKLANDING ROAD," ",CINNAMINSON,NJ,"=""08077""",312 N  FORKLANDING ROAD," ",CINNAMINSON,NJ,"=""08077""",Mr.,Bill,Sinn,Anti-Bullying Specialist,,,,,"=""856-786-8012""",,,,,,,,1,1,1,,,,,,,"=""01024"""
"=""05""",BURLINGTON,"=""0840""",Cinnaminson Township School District,"=""060""",Eleanor Rush Intermediate School,Mrs.,Kate,Mele,School Principal,melek@cinnaminson.com,1200 WYNWOOD DRIVE," ",CINNAMINSON,NJ,"=""08077-2404""",1200 WYNWOOD DRIVE," ",CINNAMINSON,NJ,"=""08077-2404""",Mr.,Krista,Forcier,Anti-Bullying Specialist,,,,,"=""856-829-7778""",,,,,1,1,1,,,,,,,,,,"=""01028"""
"=""05""",BURLINGTON,"=""0840""",Cinnaminson Township School District,"=""055""",New Albany Elementary School,Mrs.,Valerie,Jones,School Principal,jonesv@cinnaminson.com,2701 NEW ALBANY ROAD," ",CINNAMINSON,NJ,"=""08077""",2701 NEW ALBANY ROAD," ",CINNAMINSON,NJ,"=""08077""",Ms.,Devon,Miller,Anti-Bullying Specialist,,,,,"=""856-786-2284""",,1,1,1,,,,,,,,,,,,,"=""01026"""
"=""05""",BURLINGTON,"=""1030""",Delanco Township School District,"=""030""",M. Joan Pearson School,Mr.,Ramon,Santiago,School Principal,bsaide@delanco.com,1301 BURLINGTON AVE," ",DELANCO,NJ,"=""08075""",1301 BURLINGTON AVE," ",DELANCO,NJ,"=""08075""",Ms.,Amanda,Pereira,Anti-Bullying Specialist,,,,,"=""856-461-1976""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""01032"""
"=""05""",BURLINGTON,"=""1060""",Delran Township School District,"=""005""",Delran High School,Mr.,Brian,Stolarick,School Principal,bstolarick@delranschools.org,50 HARTFORD ROAD," ",DELRAN,NJ,"=""08075""",50 HARTFORD ROAD," ",DELRAN,NJ,"=""08075""",Dr.,Danielle,Bowen,Anti-Bullying Specialist,,,,,"=""856-461-6100""",,,,,,,,,,,1,1,1,1,,,"=""01040"""
"=""05""",BURLINGTON,"=""1060""",Delran Township School District,"=""015""",Delran Intermediate School,Mrs.,Kimberly,Hickson,School Principal,khickson@delranschools.org,20 CREEK ROAD," ",DELRAN,NJ,"=""08075""",20 CREEK ROAD," ",DELRAN,NJ,"=""08075""",Mr.,Brett,McLaughlin,Anti-Bullying Specialist,,,,,"=""856-764-5100""",,,,,1,1,1,,,,,,,,,,"=""00123"""
"=""05""",BURLINGTON,"=""1060""",Delran Township School District,"=""007""",Delran Middle School,Mr.,Barry,Saide,School Principal,bsaide@delranschools.orgranschools.org,905 CHESTER AVENUE," ",DELRAN,NJ,"=""08075""",905 CHESTER AVENUE," ",DELRAN,NJ,"=""08075""",Mr.,Jeffrey,DeNick,Anti-Bullying Specialist,,,,,"=""856-461-8822""",,,,,,,,1,1,1,,,,,,,"=""01042"""
"=""05""",BURLINGTON,"=""1060""",Delran Township School District,"=""050""",Millbridge Elementary School,Mrs.,Stacy,Murphy,School Principal,smurphy@delranschools.org,282 CONROW ROAD," ",DELRAN,NJ,"=""08075-9751""",282 CONROW ROAD," ",DELRAN,NJ,"=""08075-9751""",Mrs.,Susan,Lovato,Anti-Bullying Specialist,,,,,"=""856-461-2900""",1,1,1,1,,,,,,,,,,,,,"=""01050"""
"=""05""",BURLINGTON,"=""1250""",Eastampton Township School District,"=""060""",Eastampton Township Community School,Mrs.,Lianne,Kane,Chief School Administrator,lkane@etsdnj.us,1 STUDENT DRIVE," ",EASTAMPTON,NJ,"=""08060-9626""",1 STUDENT DRIVE," ",EASTAMPTON,NJ,"=""08060-9626""",Mrs.,Erin,D Addona,Anti-Bullying Specialist,,,,,"=""609-267-9172""",1,1,1,1,1,1,1,1,1,1,,,,,,,"=""01056"""
"=""05""",BURLINGTON,"=""1280""",Edgewater Park Township School District,"=""050""",Mildred Magowan Elementary School,Mrs.,Shelby,Larison,School Principal,slarison@edgewaterparksd.org,405 CHERRIX AVENUE," ",EDGEWATER PARK,NJ,"=""08010""",405 CHERRIX AVENUE," ",EDGEWATER PARK,NJ,"=""08010""",Ms.,Lori,Nicosia,Anti-Bullying Specialist,,,,,"=""609-877-1430""",1,1,1,1,1,1,,,,,,,,,,,"=""01062"""
"=""05""",BURLINGTON,"=""1280""",Edgewater Park Township School District,"=""070""",Samuel M Ridgway Middle School,Mr.,Ronald,Trampe,School Principal,rtrampe@edgewaterparksd.org,300 DELANCO RD," ",EDGEWATER PARK,NJ,"=""08010""",300 DELANCO RD," ",EDGEWATER PARK,NJ,"=""08010""",Mrs.,Kathleen,McKone,Anti-Bullying Specialist,,,,,"=""609-871-3434""",,,,,,,1,1,1,1,,,,,,,"=""01064"""
"=""05""",BURLINGTON,"=""1420""",Evesham Township School District,"=""030""",Frances DeMasi Elementary School,Ms.,Beverly,Green,School Principal,greenb@evesham.k12.nj.us,199 EVESBORO  MEDFORD RD," ",MARLTON,NJ,"=""08053""",199 EVESBORO  MEDFORD RD," ",MARLTON,NJ,"=""08053""",Mr.,Andrew,Fort,Anti-Bullying Specialist,,,,,"=""856-988-0777""",,1,1,1,1,1,1,,,,,,,,,,"=""00056"""
"=""05""",BURLINGTON,"=""1420""",Evesham Township School District,"=""040""",Frances DeMasi Middle School,Ms.,Beverly,Green,School Principal,greenb@evesham.k12.nj.us,199 EVESBORO  MEDFORD RD," ",MARLTON,NJ,"=""08053""",199 EVESBORO  MEDFORD RD," ",MARLTON,NJ,"=""08053""",Mr.,Matthew,Robinson,Anti-Bullying Specialist,,,,,"=""856-988-0777""",,,,,,,,1,1,1,,,,,,,"=""00057"""
"=""05""",BURLINGTON,"=""1420""",Evesham Township School District,"=""055""",Helen L Beeler,Mr.,Ryan,Mahlman,School Principal,Mahlmanr@evesham.k12.nj.us,60 CALDWELL AVE," ",MARLTON,NJ,"=""08053""",60 CALDWELL AVE," ",MARLTON,NJ,"=""08053""",Ms.,Mia,Long,Anti-Bullying Specialist,,,,,"=""856-988-0619""",,1,1,1,1,1,1,,,,,,,,,,"=""01070"""
"=""05""",BURLINGTON,"=""1420""",Evesham Township School District,"=""057""",J Harold Van Zant,Mr.,Nicholas,DiBlasi,School Principal,Diblasin@evesham.k12.nj.us,270 CONESTOGA DRIVE," ",MARLTON,NJ,"=""08053""",270 CONESTOGA DRIVE," ",MARLTON,NJ,"=""08053""",Ms.,Rosemarie,Thackston,Anti-Bullying Specialist,,,,,"=""856-988-0687""",,1,1,1,1,1,1,,,,,,,,,,"=""01072"""
"=""05""",BURLINGTON,"=""1420""",Evesham Township School District,"=""058""",Marlton Elementary,Ms.,Traci,Bowles,School Principal,bowlest@evesham.k12.nj.us,190 TOMLINSON MILL ROAD," ",MARLTON,NJ,"=""08053""",190 TOMLINSON MILL ROAD," ",MARLTON,NJ,"=""08053""",Ms.,Rebecca,White,Anti-Bullying Specialist,,,,,"=""856-988-9811""",,1,1,1,1,1,1,,,,,,,,,,"=""00058"""
